input,output,instruction
"Gold, Silver may trade lower today: Angel Commodities",No,"Examine the news headline and decide if it includes price.
Options: Yes, No"
"Gold, Silver may trade lower today: Angel Commodities",No,"Does the news headline talk about price going up? 
Options: No, Yes"
"Gold, Silver may trade lower today: Angel Commodities",No,"Assess if the news headline touches on price staying constant.
Options: No, Yes"
"Gold, Silver may trade lower today: Angel Commodities",Yes,"Does the news headline talk about price going down? 
Options: No, Yes"
"Gold, Silver may trade lower today: Angel Commodities",Yes,"Analyze the news headline for any mention of price in the past.
Options: No, Yes"
"Gold, Silver may trade lower today: Angel Commodities",No,"Interpret the news headline to see if it mentions price in the future.
Options: Yes, No"
"Gold, Silver may trade lower today: Angel Commodities",No,"Please determine if the news headline addresses a general event (apart from prices) in the past.
Options: Yes, No"
"Gold, Silver may trade lower today: Angel Commodities",No,"Is the news headline related to a general event (apart from prices) in the future?
Options: Yes, No"
"Gold, Silver may trade lower today: Angel Commodities",Yes,"Assess if the news headline touches on comparing gold with any other asset.
Options: No, Yes"
"KAZ Minerals lifts copper, gold guidance",No,"Does the news headline talk about price? 
Options: Yes, No"
"KAZ Minerals lifts copper, gold guidance",Yes,"Analyze the news headline for any mention of price going up.
Options: Yes, No"
"KAZ Minerals lifts copper, gold guidance",No,"Interpret the news headline to see if it mentions price staying constant.
Options: No, Yes"
"KAZ Minerals lifts copper, gold guidance",No,"Interpret the news headline to see if it mentions price going down.
Options: Yes, No"
"KAZ Minerals lifts copper, gold guidance",Yes,"In the context of the news headline, is price in the past discussed?
Options: Yes, No"
"KAZ Minerals lifts copper, gold guidance",No,"Let me know if the news headline talks about price in the future.
Options: No, Yes"
"KAZ Minerals lifts copper, gold guidance",No,"Review the news headline and determine if it relates to a general event (apart from prices) in the past.
Options: No, Yes"
"KAZ Minerals lifts copper, gold guidance",No,"Does the news headline talk about a general event (apart from prices) in the future? 
Options: Yes, No"
"KAZ Minerals lifts copper, gold guidance",Yes,"Assess if the news headline touches on comparing gold with any other asset.
Options: Yes, No"
Gold little-changed after data,Yes,"Is the news headline related to price?
Options: Yes, No"
Gold little-changed after data,No,"Consider the news headline - does it concern price going up?
Options: No, Yes"
Gold little-changed after data,Yes,"Does the news headline talk about price staying constant? 
Options: No, Yes"
Gold little-changed after data,No,"Assess if the news headline touches on price going down.
Options: Yes, No"
Gold little-changed after data,Yes,"Does the news headline talk about price in the past? 
Options: No, Yes"
Gold little-changed after data,No,"Is the news headline related to price in the future?
Options: No, Yes"
Gold little-changed after data,No,"Interpret the news headline to see if it mentions a general event (apart from prices) in the past.
Options: Yes, No"
Gold little-changed after data,No,"Review the news headline and determine if it relates to a general event (apart from prices) in the future.
Options: Yes, No"
Gold little-changed after data,No,"Please determine if the news headline addresses comparing gold with any other asset.
Options: No, Yes"
germany : why gold market in germany is thriving,No,"Examine the news headline and decide if it includes price.
Options: Yes, No"
germany : why gold market in germany is thriving,Yes,"Please determine if the news headline addresses price going up.
Options: No, Yes"
germany : why gold market in germany is thriving,No,"Examine the news headline and decide if it includes price staying constant.
Options: No, Yes"
germany : why gold market in germany is thriving,No,"Please determine if the news headline addresses price going down.
Options: Yes, No"
germany : why gold market in germany is thriving,Yes,"In the context of the news headline, is price in the past discussed?
Options: No, Yes"
germany : why gold market in germany is thriving,No,"Assess if the news headline touches on price in the future.
Options: Yes, No"
germany : why gold market in germany is thriving,No,"Interpret the news headline to see if it mentions a general event (apart from prices) in the past.
Options: Yes, No"
germany : why gold market in germany is thriving,No,"Does the news headline talk about a general event (apart from prices) in the future? 
Options: Yes, No"
germany : why gold market in germany is thriving,No,"Consider the news headline - does it concern comparing gold with any other asset?
Options: Yes, No"
"august gold ends up $1.60, or 0.2%, at $936.20",No,"Please determine if the news headline addresses price.
Options: Yes, No"
"august gold ends up $1.60, or 0.2%, at $936.20",Yes,"Please determine if the news headline addresses price going up.
Options: No, Yes"
"august gold ends up $1.60, or 0.2%, at $936.20",No,"Consider the news headline - does it concern price staying constant?
Options: No, Yes"
"august gold ends up $1.60, or 0.2%, at $936.20",No,"Consider the news headline - does it concern price going down?
Options: Yes, No"
"august gold ends up $1.60, or 0.2%, at $936.20",Yes,"In the context of the news headline, is price in the past discussed?
Options: No, Yes"
"august gold ends up $1.60, or 0.2%, at $936.20",No,"Is the news headline related to price in the future?
Options: Yes, No"
"august gold ends up $1.60, or 0.2%, at $936.20",No,"Please determine if the news headline addresses a general event (apart from prices) in the past.
Options: No, Yes"
"august gold ends up $1.60, or 0.2%, at $936.20",No,"Is the news headline related to a general event (apart from prices) in the future?
Options: No, Yes"
"august gold ends up $1.60, or 0.2%, at $936.20",No,"Is the news headline related to comparing gold with any other asset?
Options: No, Yes"
gold futures at highest since early december,No,"Does the news headline talk about price? 
Options: Yes, No"
gold futures at highest since early december,Yes,"Consider the news headline - does it concern price going up?
Options: No, Yes"
gold futures at highest since early december,No,"Analyze the news headline for any mention of price staying constant.
Options: No, Yes"
gold futures at highest since early december,No,"In the context of the news headline, is price going down discussed?
Options: No, Yes"
gold futures at highest since early december,Yes,"Assess if the news headline touches on price in the past.
Options: No, Yes"
gold futures at highest since early december,No,"Assess if the news headline touches on price in the future.
Options: Yes, No"
gold futures at highest since early december,No,"Let me know if the news headline talks about a general event (apart from prices) in the past.
Options: No, Yes"
gold futures at highest since early december,No,"Does the news headline talk about a general event (apart from prices) in the future? 
Options: No, Yes"
gold futures at highest since early december,No,"Consider the news headline - does it concern comparing gold with any other asset?
Options: Yes, No"
gold futures close narrowly lower,No,"Assess if the news headline touches on price.
Options: Yes, No"
gold futures close narrowly lower,No,"Let me know if the news headline talks about price going up.
Options: Yes, No"
gold futures close narrowly lower,No,"In the context of the news headline, is price staying constant discussed?
Options: No, Yes"
gold futures close narrowly lower,Yes,"Please determine if the news headline addresses price going down.
Options: Yes, No"
gold futures close narrowly lower,Yes,"In the context of the news headline, is price in the past discussed?
Options: Yes, No"
gold futures close narrowly lower,No,"In the context of the news headline, is price in the future discussed?
Options: No, Yes"
gold futures close narrowly lower,No,"Is the news headline related to a general event (apart from prices) in the past?
Options: Yes, No"
gold futures close narrowly lower,No,"Review the news headline and determine if it relates to a general event (apart from prices) in the future.
Options: No, Yes"
gold futures close narrowly lower,No,"Is the news headline related to comparing gold with any other asset?
Options: No, Yes"
